sku,category,sub_category,product_name,brand_name,high_price,low_price,tax,date_scrapped
12638,Mercearia,Temperos e condimentos,Molho de Pimenta Knorr Vermelha Pet com 150ml,Knorr,5.4,5.2,0.0,2025-05-12
26381,Mercearia,Temperos e condimentos,Ketchup Heinz Tradicional Pet com 397g,Heinz,15.99,15.49,0.0,2025-05-12
17035,Mercearia,Temperos e condimentos,Orégano Kitano Sachê com 10g,Kitano,3.99,3.79,0.0,2025-05-12
5634,Mercearia,Temperos e condimentos,Ajinomoto Refil com 100g,Ajinomoto,6.99,6.29,0.0,2025-05-12
14436,Mercearia,Temperos e condimentos,Molho Shoyu Sakura Pet com 150ml,Sakura,3.99,3.59,0.0,2025-05-12
27280,Mercearia,Confeitaria,Creme de Leite Italac TP com 200g,Italac,2.79,2.79,0.0,2025-05-12
38668,Padaria e matinais,Pães e torradas,Pullman Rap 10 Original Pacote com 297g,Pullman,10.98,10.98,0.0,2025-05-12
5666,Limpeza,Limpeza de cozinha,Esponja Scotch-Brite Pacote com 4 unidades,Scotch-Brite,6.8,6.15,0.0,2025-05-12
5658,Limpeza,Limpeza de cozinha,Esponja Scotch-Brite Não Risca Pacote com 3 unidades,Scotch-Brite,8.15,7.35,0.0,2025-05-12
16022,Mercearia,Bomboniere,Chiclete Mentos Fresh Mint Unidade com 56g,Mentos,8.89,8.89,0.0,2025-05-12
34777,Limpeza,Limpeza de casa,Limpador Perfumado Concentrado Coala Cereja e Avelã Frasco com 120ml,Coala,11.5,10.5,0.0,2025-05-12
38763,Mercearia,Massas e molhos,Molho de Tomate Salsaretti Tradicional Pouch com 300g,Salsaretti,1.95,1.85,0.0,2025-05-16
36708,Limpeza,Limpeza de cozinha,Detergente Líquido Ypê Clear Frasco com 500ml,Ypê,2.39,2.29,0.0,2025-05-16
36732,Limpeza,Limpeza de cozinha,Detergente Líquido Ypê Neutro Frasco com 500ml,Ypê,2.39,2.29,0.0,2025-05-16
36410,Limpeza,Limpeza de cozinha,Detergente Líquido Limpol Neutro Frasco com 500ml,Limpol,2.25,2.15,0.0,2025-05-16
36362,Limpeza,Limpeza de cozinha,Detergente Líquido Limpol Coco Frasco com 500ml,Limpol,2.25,2.15,0.0,2025-05-16
28319,Higiene e perfumaria,Higiene bucal,Creme Dental Colgate Máxima Proteção Anticáries Tubo com 90g,Colgate,3.94,3.79,0.0,2025-05-16
28697,Higiene e perfumaria,Higiene bucal,Creme Dental Oral-B 1-2-3 Tubo com 70g,Oral-B,2.75,2.69,0.0,2025-05-16
28585,Higiene e perfumaria,Higiene bucal,Creme Dental Colgate Tripla Ação Original Tubo com 90g,Colgate,4.79,4.34,0.0,2025-05-16
28745,Higiene e perfumaria,Higiene bucal,Creme Dental Oral-B 4 em 1 Tubo com 70g,Oral-B,3.18,3.18,0.0,2025-05-16
12460,Bebidas,Cervejas,Cerveja Heineken Lata com 269ml,Heineken,3.29,3.29,0.0,2025-05-16
13164,Bebidas,Cervejas,Cerveja Puro Malte Spaten Lata com 269ml,Spaten,2.59,2.59,0.0,2025-05-16
12498,Bebidas,Cervejas,Cerveja Heineken Zero Long neck com 330ml,Heineken,6.59,6.29,0.0,2025-05-16
13362,Bebidas,Cervejas,Cerveja Stella Artois Long neck com 330ml,Stella Artois,5.89,5.69,0.0,2025-05-16
13351,Bebidas,Cervejas,Cerveja Spaten Puro Malte Lata com 350ml,Spaten,3.79,3.79,0.0,2025-05-16
12880,Bebidas,Cervejas,Cerveja Patagonia Amber Lager Lata com 350ml,Patagonia,5.79,5.59,0.0,2025-05-16
1187,Mercearia,Massas e molhos,Macarrão com Ovos Dona Benta Espaguete Pacote com 500g,Dona Benta,3.79,3.49,0.0,2025-05-16
1061,Mercearia,Massas e molhos,Macarrão com Ovos Adria Espaguete Pacote com 500g,Adria,3.65,3.29,0.0,2025-05-16
1203,Mercearia,Massas e molhos,Macarrão com Ovos Dona Benta Penne Pacote com 500g,Dona Benta,3.79,3.49,0.0,2025-05-16
1065,Mercearia,Massas e molhos,Macarrão com Ovos Adria Espaguetinho Nº9 Pacote com 500g,Adria,3.65,3.29,0.0,2025-05-16
13073,Mercearia,"Cafés, chás e achocolatados",Filtro de Papel para Café Melitta Nº 103 Caixeta com 30 unidades,Melitta,4.29,3.99,0.0,2025-05-16
39240,Mercearia,Grãos,Milho para Pipoca Yoki Pacote com 400g,Yoki,3.99,3.99,0.0,2025-05-16
39238,Mercearia,Grãos,Milho para Pipoca Yoki Premium Pacote com 400g,Yoki,5.99,5.99,0.0,2025-05-16
31766,Limpeza,Limpeza de banheiro,Desinfetante Pinho Sol Original Frasco com 500ml,Pinho Sol,7.76,6.94,0.0,2025-05-16
31494,Limpeza,Limpeza de banheiro,Desinfetante Lysoform Suave Frasco com 1L,Lysoform,15.65,14.65,0.0,2025-05-16
32839,Padaria e matinais,Leites,Leite Longa Vida Piracanjuba Com tampa Integral TP com 1L,Piracanjuba,5.35,5.15,0.0,2025-05-16
30600,Mercearia,Confeitaria,Leite Condensado Moça Integral Lata com 395g,Moça,7.49,7.49,0.0,2025-05-16
32447,Padaria e matinais,Leites,Leite Longa Vida Jussara Com tampa Integral TP com 1L,Jussara,5.39,5.19,0.0,2025-05-16
32452,Padaria e matinais,Leites,Leite Longa Vida Jussara Com tampa Semidesnatado TP com 1L,Jussara,4.29,4.29,0.0,2025-05-16
3984,Bebidas,Refrigerantes,Refrigerante Coca-Cola Sem açúcar Pet com 1L,Coca-Cola,4.99,4.99,0.0,2025-05-16
64,Mercearia,Massas e molhos,Queijo Ralado Parmesão Président Pacote com 50g,Président,5.19,4.99,0.0,2025-05-16
36611,Mercearia,Massas e molhos,Queijo Parmesão Ralado Vigor Sachê com 50g,Vigor,5.69,5.69,0.0,2025-05-16
5350,Limpeza,Limpeza de banheiro,Água Sanitária Super Candida Frasco com 2L,Super Candida,5.88,5.48,0.0,2025-05-16
22295,Padaria e matinais,Pães e torradas,Pão de Forma Pullman Tradicional Pacote com 480g,Pullman,7.98,7.98,0.0,2025-05-16
17933,Mercearia,Chocolates,Chocolate Nestlé Crunch Unidade com 80g,Nestlé,6.79,6.79,0.0,2025-05-16
44028,Limpeza,Limpeza de casa,Removedor Suprema Tradicional Frasco com 1L,Suprema,8.99,8.29,0.0,2025-05-16
10394,Limpeza,Limpeza de roupas,Amaciante para Roupas Concentrado Comfort Azul Frasco com 500ml,Comfort,10.49,9.9,0.0,2025-05-16
10340,Limpeza,Limpeza de roupas,Amaciante para Roupas Comfort Lavanda Refil com 900ml,Comfort,16.9,15.9,0.0,2025-05-16
10382,Limpeza,Limpeza de roupas,"Amaciante para Roupas Concentrado Baby Soft Inspiração Fascinante Frasco com 1,5L",Baby Soft,16.5,14.9,0.0,2025-05-16
32659,Higiene e perfumaria,Desodorantes,Desodorante Aerossol Dove Men+Care Frasco com 200ml,Dove,22.9,21.9,0.0,2025-05-16
32932,Higiene e perfumaria,Desodorantes,Desodorante Aerossol Nivea Men Deep carvão Frasco com 150ml,Nivea,11.5,10.9,0.0,2025-05-16
32569,Higiene e perfumaria,Desodorantes,Desodorante Aerossol Bozzano Fresh Frasco com 150ml,Bozzano,6.99,6.99,0.0,2025-05-16
29864,Limpeza,Limpeza de roupas,Tira Manchas em Gel Vanish Refil com 500ml,Vanish,11.9,10.9,0.0,2025-05-16
14304,Mercearia,Salgadinhos e snacks,Salgadinho Batata Pringles Creme e Cebola Tubo com 109g,Pringles,8.79,8.79,0.0,2025-05-16
5057,Frios e congelados,Margarinas e manteigas,Manteiga Aviação Com sal Pote com 500g,Aviação,31.9,29.9,0.0,2025-05-16
5054,Frios e congelados,Margarinas e manteigas,Manteiga Aviação Com sal Pote com 200g,Aviação,14.5,13.9,0.0,2025-05-16
30248,Limpeza,Limpeza de roupas,Lava Roupas Líquido Omo Lavanda Refil com 900ml,Omo,13.9,13.9,0.0,2025-05-16
25621,Higiene e perfumaria,Papel higiênico,Papel Higiênico Personal Vip Folha dupla - 30m Pacote com 24 rolos,Personal,33.78,33.78,0.0,2025-05-16
25610,Higiene e perfumaria,Papel higiênico,Papel Higiênico Personal Vip Folha dupla - 30m Pacote com 12 rolos,Personal,16.89,16.89,0.0,2025-05-16
11516,Higiene e perfumaria,Sabonetes,Sabonete Líquido Protex Nutri protect Refil com 500ml,Protex,22.5,19.9,0.0,2025-05-16
915,Mercearia,"Cafés, chás e achocolatados",Café 3 Corações Tradicional Pacote com 500g,3 Corações,38.48,37.48,0.0,2025-05-16
924,Mercearia,"Cafés, chás e achocolatados",Café 3 Corações Tradicional - Vácuo Pacote com 500g,3 Corações,38.48,37.48,0.0,2025-05-16
3148,Mercearia,"Cafés, chás e achocolatados",Café Premium 3 Corações Estrada Real Pacote com 500g,3 Corações,40.98,39.98,0.0,2025-05-16
2588,Mercearia,"Cafés, chás e achocolatados",Café Melitta Tradicional Pouch com 500g,Melitta,35.98,34.98,0.0,2025-05-16
2584,Mercearia,"Cafés, chás e achocolatados",Café Melitta Sabor da Fazenda Vácuo Caixeta com 500g,Melitta,37.98,36.98,0.0,2025-05-16
3259,Mercearia,"Cafés, chás e achocolatados",Café Sabor da Fazenda Tradicional Pouch com 500g,Melitta,37.98,36.98,0.0,2025-05-16
20602,Higiene e perfumaria,Cabelo,Shampoo Clear Ice Cool Menthol Frasco com 400ml,Clear,26.31,25.08,0.0,2025-05-16
20562,Higiene e perfumaria,Cabelo,Shampoo Clear 2 em 1 Frasco com 400ml,Clear,26.31,25.08,0.0,2025-05-16
20745,Higiene e perfumaria,Cabelo,Shampoo Elseve Hidra Hialurônico Frasco com 400ml,Elseve,24.9,23.9,0.0,2025-05-16
33964,Bebidas,Vinhos,Vinho Argentino Trapiche Malbec Garrafa com 750ml,Trapiche,40.9,37.9,0.0,2025-05-16
37139,Bebidas,Destilados,Cachaça Salinas Tradicional Garrafa com 600ml,Salinas,41.89,39.89,0.0,2025-05-16
37130,Bebidas,Destilados,Cachaça Salinas Bálsamo Garrafa com 1L,Salinas,46.99,44.99,0.0,2025-05-16
16327,Mercearia,"Azeites, óleos e vinagres",Azeite de Oliva Andorinha Extra Virgem Vidro com 500ml,Andorinha,30.49,30.49,0.0,2025-05-16
7433,Mercearia,Farinhas,Farinha de Mandioca D'Cheff Temperada Tradicional Pacote com 300g,D'Cheff,6.49,5.99,0.0,2025-05-16
12638,Mercearia,Temperos e condimentos,Molho de Pimenta Knorr Vermelha Pet com 150ml,Knorr,5.69,5.69,0.0,2025-05-16
26381,Mercearia,Temperos e condimentos,Ketchup Heinz Tradicional Pet com 397g,Heinz,12.99,12.99,0.0,2025-05-16
17035,Mercearia,Temperos e condimentos,Orégano Kitano Sachê com 10g,Kitano,3.99,3.79,0.0,2025-05-16
5634,Mercearia,Temperos e condimentos,Ajinomoto Refil com 100g,Ajinomoto,6.99,6.29,0.0,2025-05-16
14436,Mercearia,Temperos e condimentos,Molho Shoyu Sakura Pet com 150ml,Sakura,3.99,3.59,0.0,2025-05-16
12293,Mercearia,Temperos e condimentos,Molho de Mostarda Heinz Pet com 255g,Heinz,13.99,13.99,0.0,2025-05-16
27280,Mercearia,Confeitaria,Creme de Leite Italac TP com 200g,Italac,2.79,2.79,0.0,2025-05-16
38668,Padaria e matinais,Pães e torradas,Pullman Rap 10 Original Pacote com 297g,Pullman,10.98,10.98,0.0,2025-05-16
5666,Limpeza,Limpeza de cozinha,Esponja Scotch-Brite Pacote com 4 unidades,Scotch-Brite,6.59,5.99,0.0,2025-05-16
5658,Limpeza,Limpeza de cozinha,Esponja Scotch-Brite Não Risca Pacote com 3 unidades,Scotch-Brite,8.15,7.35,0.0,2025-05-16
16022,Mercearia,Bomboniere,Chiclete Mentos Fresh Mint Unidade com 56g,Mentos,8.89,8.89,0.0,2025-05-16
34777,Limpeza,Limpeza de casa,Limpador Perfumado Concentrado Coala Cereja e Avelã Frasco com 120ml,Coala,11.5,10.5,0.0,2025-05-16
12969,Mercearia,Massas e molhos,Molho de Tomate Heinz Tradicional Pouch com 300g,Heinz,3.59,3.48,0.22,2024-07-26
38763,Mercearia,Massas e molhos,Molho de Tomate Salsaretti Tradicional Pouch com 300g,Salsaretti,1.79,1.62,0.11,2024-07-26
13480,Mercearia,Massas e molhos,Molho de Tomate Salsaretti Passata Rústica Vidro com 680g,Salsaretti,12.99,12.49,0.78,2024-07-26
13206,Mercearia,Massas e molhos,Molho de Tomate Pomarola Chef Passata Vidro com 700g,Pomarola,18.9,18.3,1.13,2024-07-26
12942,Mercearia,Massas e molhos,Molho de Tomate Heinz Bolonhesa Pouch com 300g,Heinz,4.69,4.39,0.28,2024-07-26
12948,Mercearia,Massas e molhos,Molho de Tomate Heinz Manjericão Pouch com 300g,Heinz,4.69,4.29,0.28,2024-07-26
36732,Limpeza,Limpeza de cozinha,Detergente Líquido Ypê Neutro Frasco com 500ml,Ypê,2.39,2.19,0.14,2024-07-26
36708,Limpeza,Limpeza de cozinha,Detergente Líquido Ypê Clear Frasco com 500ml,Ypê,2.39,2.19,0.14,2024-07-26
36410,Limpeza,Limpeza de cozinha,Detergente Líquido Limpol Neutro Frasco com 500ml,Limpol,2.15,1.95,0.13,2024-07-26
36362,Limpeza,Limpeza de cozinha,Detergente Líquido Limpol Coco Frasco com 500ml,Limpol,2.15,1.95,0.13,2024-07-26
28319,Higiene e perfumaria,Higiene bucal,Creme Dental Colgate Máxima Proteção Anticáries Tubo com 90g,Colgate,3.89,3.64,0.23,2024-07-26
28585,Higiene e perfumaria,Higiene bucal,Creme Dental Colgate Tripla Ação Original Tubo com 90g,Colgate,4.44,4.14,0.27,2024-07-26
28697,Higiene e perfumaria,Higiene bucal,Creme Dental Oral-B 1-2-3 Tubo com 70g,Oral-B,2.15,2.15,0.13,2024-07-26
28745,Higiene e perfumaria,Higiene bucal,Creme Dental Oral-B 4 em 1 Tubo com 70g,Oral-B,2.76,2.76,0.17,2024-07-26
12460,Bebidas,Cervejas,Cerveja Heineken Lata com 269ml,Heineken,3.48,3.48,0.21,2024-07-26
13351,Bebidas,Cervejas,Cerveja Spaten Puro Malte Lata com 350ml,Spaten,4.35,4.25,0.26,2024-07-26
13362,Bebidas,Cervejas,Cerveja Stella Artois Long neck com 330ml,Stella Artois,3.99,3.8,0.24,2024-07-26
12498,Bebidas,Cervejas,Cerveja Heineken Zero Long neck com 330ml,Heineken,5.78,5.78,0.35,2024-07-26
13164,Bebidas,Cervejas,Cerveja Puro Malte Spaten Lata com 269ml,Spaten,3.09,2.99,0.19,2024-07-26
13356,Bebidas,Cervejas,Cerveja Spaten Puro Malte Long Neck com 355ml,Spaten,5.49,5.29,0.33,2024-07-26
12490,Bebidas,Cervejas,Cerveja Heineken Zero Lata com 269ml,Heineken,3.99,3.99,0.24,2024-07-26
12389,Bebidas,Cervejas,Cerveja Estrella Galicia Lata com 350ml,Estrella Galicia,4.79,4.69,0.29,2024-07-26
12880,Bebidas,Cervejas,Cerveja Patagonia Amber Lager Lata com 350ml,Patagonia,5.69,5.49,0.34,2024-07-26
12385,Bebidas,Cervejas,Cerveja Estrella Galicia Lata com 269ml,Estrella Galicia,3.49,3.19,0.21,2024-07-26
1187,Mercearia,Massas e molhos,Macarrão com Ovos Dona Benta Espaguete Pacote com 500g,Dona Benta,3.69,3.29,0.22,2024-07-26
1061,Mercearia,Massas e molhos,Macarrão com Ovos Adria Espaguete Pacote com 500g,Adria,3.25,2.95,0.2,2024-07-26
1203,Mercearia,Massas e molhos,Macarrão com Ovos Dona Benta Penne Pacote com 500g,Dona Benta,3.69,3.29,0.22,2024-07-26
1433,Mercearia,Massas e molhos,Macarrão com Ovos Renata Espaguete Pacote com 500g,Renata,3.79,3.49,0.23,2024-07-26
1090,Mercearia,Massas e molhos,Macarrão com Ovos Adria Pena Pacote com 500g,Adria,3.25,2.95,0.2,2024-07-26
1065,Mercearia,Massas e molhos,Macarrão com Ovos Adria Espaguetinho Nº9 Pacote com 500g,Adria,3.25,2.95,0.2,2024-07-26
1442,Mercearia,Massas e molhos,Macarrão com Ovos Renata Pena Pacote com 500g,Renata,3.79,3.49,0.23,2024-07-26
13073,Mercearia,"Cafés, chás e achocolatados",Filtro de Papel para Café Melitta Nº 103 Caixeta com 30 unidades,Melitta,3.69,3.49,0.22,2024-07-26
39240,Mercearia,Grãos,Milho para Pipoca Yoki Pacote com 400g,Yoki,3.99,3.99,0.24,2024-07-26
39238,Mercearia,Grãos,Milho para Pipoca Yoki Premium Pacote com 400g,Yoki,8.49,7.99,0.51,2024-07-26
31766,Limpeza,Limpeza de banheiro,Desinfetante Pinho Sol Original Frasco com 500ml,Pinho Sol,6.9,6.9,0.41,2024-07-26
38161,Limpeza,Limpeza de banheiro,Desinfetante Pinho Bril Plus Frasco com 500ml,Pinho Bril,4.49,4.29,0.27,2024-07-26
31494,Limpeza,Limpeza de banheiro,Desinfetante Lysoform Suave Frasco com 1L,Lysoform,14.65,13.25,0.88,2024-07-26
30600,Mercearia,Confeitaria,Leite Condensado Moça Integral Lata com 395g,Nestlé,8.54,7.88,0.51,2024-07-26
32839,Padaria e matinais,Leites,Leite Longa Vida Piracanjuba Com tampa Integral TP com 1L,Piracanjuba,5.49,5.29,0.33,2024-07-26
32447,Padaria e matinais,Leites,Leite Longa Vida Jussara Com tampa Integral TP com 1L,Jussara,5.25,4.99,0.32,2024-07-26
32452,Padaria e matinais,Leites,Leite Longa Vida Jussara Com tampa Semidesnatado TP com 1L,Jussara,4.79,4.79,0.29,2024-07-26
32828,Padaria e matinais,Leites,Leite Longa Vida Piracanjuba A2 Semidesnatado TP com 1L,Piracanjuba,5.59,5.59,0.34,2024-07-26
27280,Mercearia,Confeitaria,Creme de Leite Italac TP com 200g,Italac,3.19,2.99,0.19,2024-07-26
3984,Bebidas,Refrigerantes,Refrigerante Coca-Cola Sem açúcar Pet com 1L,Coca-Cola,4.75,4.75,0.29,2024-07-26
38145,Bebidas,Refrigerantes,Refrigerante Coca-Cola Sem açúcar Pet com 600ml,Coca-Cola,4.99,4.79,0.3,2024-07-26
64,Mercearia,Massas e molhos,Queijo Ralado Parmesão Président Pacote com 50g,Président,5.2,4.79,0.31,2024-07-26
36611,Mercearia,Massas e molhos,Queijo Parmesão Ralado Vigor Sachê com 50g,Vigor,4.99,4.99,0.3,2024-07-26
5350,Limpeza,Limpeza de banheiro,Água Sanitária Super Candida Frasco com 2L,Super Candida,5.49,4.95,0.33,2024-07-26
22295,Padaria e matinais,Pães e torradas,Pão de Forma Pullman Tradicional Pacote com 480g,Pullman,5.95,5.95,0.36,2024-07-26
38793,Padaria e matinais,Pães e torradas,Pão de Forma Visconti Tradicional Pacote com 400g,Visconti,4.89,4.89,0.29,2024-07-26
17933,Mercearia,Chocolates,Chocolate Nestlé Crunch Unidade com 80g,Nestlé,5.99,5.49,0.36,2024-07-26
44028,Limpeza,Limpeza de casa,Removedor Suprema Tradicional Frasco com 1L,Suprema,6.45,5.95,0.39,2024-07-26
13743,Mercearia,Grãos,Arroz Camil Agulhinha - Tipo 1 Pacote com 5kg,Camil,29.2,28.5,1.75,2024-07-26
13757,Mercearia,Grãos,Arroz Camil Integral Pacote com 1kg,Camil,6.5,6.3,0.39,2024-07-26
9742,Mercearia,Grãos,Feijão Carioca Camil Tipo 1 Pacote com 1kg,Camil,6.7,6.5,0.4,2024-07-26
10394,Limpeza,Limpeza de roupas,Amaciante para Roupas Concentrado Comfort Azul Frasco com 500ml,Comfort,8.99,8.29,0.54,2024-07-26
10340,Limpeza,Limpeza de roupas,Amaciante para Roupas Comfort Lavanda Refil com 900ml,Comfort,14.99,13.99,0.9,2024-07-26
10382,Limpeza,Limpeza de roupas,"Amaciante para Roupas Concentrado Baby Soft Inspiração Fascinante Frasco com 1,5L",Baby Soft,14.5,12.9,0.87,2024-07-26
32659,Higiene e perfumaria,Desodorantes,Desodorante Aerossol Dove Men+Care Frasco com 200ml,Dove,19.9,18.9,1.19,2024-07-26
32932,Higiene e perfumaria,Desodorantes,Desodorante Aerossol Nivea Men Deep carvão Frasco com 150ml,Nivea,12.5,11.9,0.75,2024-07-26
32569,Higiene e perfumaria,Desodorantes,Desodorante Aerossol Bozzano Fresh Frasco com 150ml,Bozzano,8.99,8.99,0.54,2024-07-26
29864,Limpeza,Limpeza de roupas,Tira Manchas em Gel Vanish Refil com 500ml,Vanish,11.4,10.3,0.68,2024-07-26
28483,Limpeza,Limpeza de roupas,Kit Tira Manchas Semorin Grátis 1 Sabão de Coco,Semorin,19.95,19.95,1.2,2024-07-26
14304,Mercearia,Salgadinhos e snacks,Salgadinho Batata Pringles Creme e Cebola Tubo com 109g,Pringles,9.99,9.99,0.6,2024-07-26
5057,Frios e congelados,Margarinas e manteigas,Manteiga Aviação Com sal Pote com 500g,Aviação,32.9,30.9,1.97,2024-07-26
5054,Frios e congelados,Margarinas e manteigas,Manteiga Aviação Com sal Pote com 200g,Aviação,14.5,13.9,0.87,2024-07-26
30248,Limpeza,Limpeza de roupas,Lava Roupas Líquido Omo Lavanda Refil com 900ml,Omo,11.9,11.9,0.71,2024-07-26
9235,Limpeza,Limpeza de roupas,Sabão em Barra Ypê Toque de Aveia e Coco Pacote com 5x180g,Ypê,14.9,13.9,0.89,2024-07-26
41949,Limpeza,Limpeza de roupas,Sabão em Barra Glicerinado Ypê Fresh Pacote com 900g,Ypê,14.89,13.89,0.89,2024-07-26
36732,Limpeza,Limpeza de cozinha,Detergente Líquido Ypê Neutro Frasco com 500ml,Ypê,2.39,2.19,0.14,2024-07-26
36708,Limpeza,Limpeza de cozinha,Detergente Líquido Ypê Clear Frasco com 500ml,Ypê,2.39,2.19,0.14,2024-07-26
36410,Limpeza,Limpeza de cozinha,Detergente Líquido Limpol Neutro Frasco com 500ml,Limpol,2.15,1.95,0.13,2024-07-26
36362,Limpeza,Limpeza de cozinha,Detergente Líquido Limpol Coco Frasco com 500ml,Limpol,2.15,1.95,0.13,2024-07-26
30248,Limpeza,Limpeza de roupas,Lava Roupas Líquido Omo Lavanda Refil com 900ml,Omo,11.9,11.9,0.71,2024-07-26
28483,Limpeza,Limpeza de roupas,Kit Tira Manchas Semorin Grátis 1 Sabão de Coco,Semorin,19.95,19.95,1.2,2024-07-26
25610,Higiene e perfumaria,Papel higiênico,Papel Higiênico Personal Vip Folha dupla - 30m Pacote com 12 rolos,Personal,16.49,16.49,0.99,2024-07-26
25621,Higiene e perfumaria,Papel higiênico,Papel Higiênico Personal Vip Folha dupla - 30m Pacote com 24 rolos,Personal,32.98,32.98,1.98,2024-07-26
915,Mercearia,"Cafés, chás e achocolatados",Café 3 Corações Tradicional Pacote com 500g,3 Corações,19.48,18.68,1.17,2024-07-26
924,Mercearia,"Cafés, chás e achocolatados",Café 3 Corações Tradicional - Vácuo Pacote com 500g,3 Corações,19.48,18.68,1.17,2024-07-26
2584,Mercearia,"Cafés, chás e achocolatados",Café Melitta Sabor da Fazenda Vácuo Caixeta com 500g,Melitta,22.98,21.98,1.38,2024-07-26
3148,Mercearia,"Cafés, chás e achocolatados",Café Premium 3 Corações Estrada Real Pacote com 500g,3 Corações,24.98,23.98,1.5,2024-07-26
2588,Mercearia,"Cafés, chás e achocolatados",Café Melitta Tradicional Pouch com 500g,Melitta,18.58,17.68,1.11,2024-07-26
3259,Mercearia,"Cafés, chás e achocolatados",Café Sabor da Fazenda Tradicional Pouch com 500g,Melitta,22.98,21.98,1.38,2024-07-26
20602,Higiene e perfumaria,Cabelo,Shampoo Clear Ice Cool Menthol Frasco com 400ml,Clear,23.99,22.99,1.44,2024-07-26
20562,Higiene e perfumaria,Cabelo,Shampoo Clear 2 em 1 Frasco com 400ml,Clear,23.99,22.99,1.44,2024-07-26
20745,Higiene e perfumaria,Cabelo,Shampoo Elseve Hidra Hialurônico Frasco com 400ml,Elseve,26.99,25.5,1.62,2024-07-26
33807,Bebidas,Vinhos,Vinho Argentino Concha Y Toro Malbec Garrafa com 750ml,Concha Y Toro,29.8,24.8,1.79,2024-07-26
34190,Bebidas,Vinhos,Vinho Chileno Casillero del Diablo Malbec Garrafa com 750ml,Casillero del Diablo,56.9,47.01,3.41,2024-07-26
33989,Bebidas,Vinhos,Vinho Aurora Merlot Garrafa com 750ml,Aurora,33.9,29.9,2.03,2024-07-26
33964,Bebidas,Vinhos,Vinho Argentino Trapiche Malbec Garrafa com 750ml,Trapiche,31.9,31.9,1.91,2024-07-26
35964,Bebidas,Vinhos,Vinho Reserva Aurora Merlot Garrafa com 750ml,Aurora,38.9,36.9,2.33,2024-07-26
37135,Bebidas,Destilados,Cachaça Salinas Ipê Garrafa com 700ml,Salinas,44.89,42.69,2.69,2024-07-26
37130,Bebidas,Destilados,Cachaça Salinas Bálsamo Garrafa com 1L,Salinas,39.29,37.29,2.36,2024-07-26
16327,Mercearia,"Azeites, óleos e vinagres",Azeite de Oliva Andorinha Extra Virgem Vidro com 500ml,Andorinha,44.9,42.9,2.69,2024-07-26
16464,Mercearia,"Azeites, óleos e vinagres",Azeite de Oliva Gallo Extra virgem Vidro com 500ml,Gallo,45.9,43.9,2.75,2024-07-26
39643,Mercearia,"Azeites, óleos e vinagres",Azeite de Oliva Deleyda Extra Virgem Premium Vidro com 500ml,Deleyda,59.9,56.9,3.59,2024-07-26
32839,Padaria e matinais,Leites,Leite Longa Vida Piracanjuba Com tampa Integral TP com 1L,Piracanjuba,5.49,5.29,0.33,2024-07-26
32447,Padaria e matinais,Leites,Leite Longa Vida Jussara Com tampa Integral TP com 1L,Jussara,5.25,4.99,0.32,2024-07-26
32452,Padaria e matinais,Leites,Leite Longa Vida Jussara Com tampa Semidesnatado TP com 1L,Jussara,4.79,4.79,0.29,2024-07-26
7433,Mercearia,Farinhas,Farinha de Mandioca D'Cheff Temperada Tradicional Pacote com 300g,D'Cheff,6.49,5.99,0.39,2024-07-26
12638,Mercearia,Temperos e condimentos,Molho de Pimenta Knorr Vermelha Pet com 150ml,Knorr,5.4,5.2,0.32,2024-07-26
28585,Higiene e perfumaria,Higiene bucal,Creme Dental Colgate Tripla Ação Original Tubo com 90g,Colgate,4.44,4.14,0.27,2024-07-26
26381,Mercearia,Temperos e condimentos,Ketchup Heinz Tradicional Pet com 397g,Heinz,14.19,13.99,0.85,2024-07-26
17035,Mercearia,Temperos e condimentos,Orégano Kitano Sachê com 10g,Kitano,3.89,3.69,0.23,2024-07-26
19822,Bebidas,Destilados,Gin Seagers Garrafa com 1L,Seagers,44.89,42.89,2.69,2024-07-26
5634,Mercearia,Temperos e condimentos,Ajinomoto Refil com 100g,Ajinomoto,6.99,6.49,0.42,2024-07-26
14436,Mercearia,Temperos e condimentos,Molho Shoyu Sakura Pet com 150ml,Sakura,3.09,2.99,0.19,2024-07-26
12293,Mercearia,Temperos e condimentos,Molho de Mostarda Heinz Pet com 255g,Heinz,16.49,15.49,0.99,2024-07-26
12319,Mercearia,Temperos e condimentos,Molho de Mostarda Hemmer Dijon Pet com 200g,Hemmer,13.98,13.19,0.84,2024-07-26
27280,Mercearia,Confeitaria,Creme de Leite Italac TP com 200g,Italac,3.19,2.99,0.19,2024-07-26
38668,Padaria e matinais,Pães e torradas,Pullman Rap 10 Original Pacote com 297g,Pullman,8.48,8.48,0.51,2024-07-26
5666,Limpeza,Limpeza de cozinha,Esponja Scotch-Brite Pacote com 4 unidades,Scotch-Brite,4.79,4.39,0.29,2024-07-26
5658,Limpeza,Limpeza de cozinha,Esponja Scotch-Brite Não Risca Pacote com 3 unidades,Scotch-Brite,5.49,4.99,0.33,2024-07-26
16022,Mercearia,Bomboniere,Chiclete Mentos Fresh Mint Unidade com 56g,Mentos,8.49,7.9,0.51,2024-07-26
34777,Limpeza,Limpeza de casa,Limpador Perfumado Concentrado Coala Cereja e Avelã Frasco com 120ml,Coala,10.49,9.99,0.63,2024-07-26
